review_id,user_id,feature_name,review_text,rating,sentiment,issue_category,support_ticket_flag,app_version,timestamp
R000202,U006687,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.3.4,2024-10-26 00:04:00
R000203,U000202,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.5.1,2024-11-25 11:55:00
R000204,U001421,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.1.2,2025-01-28 04:37:00
R000205,U001891,Watch Party,My friends can never join. Garbage feature.,1.0,negative,Bug,1,4.5.3,2025-02-21 21:42:00
R000206,U006592,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.1.3,2024-11-12 08:19:00
R000207,U008678,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.1.0,2024-11-13 22:02:00
R000208,U001837,Watch Party,Had to retry 3 times before the session started. Please improve.,2.0,negative,Crashes,0,4.4.1,2024-09-29 10:12:00
R000209,U009247,Watch Party,Watch party is okay but could use better friend invite options. Highly disappointing.,3.0,neutral,Too Many Steps,0,4.4.4,2024-09-14 04:58:00
R000210,U002190,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.1.0,2024-12-05 12:16:00
R000211,U002681,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.4.3,2024-12-26 19:29:00
R000212,U004677,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,1,4.5.0,2025-02-20 10:02:00
R000213,U001219,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.3.2,2024-10-08 05:19:00
R000214,U000091,Watch Party,Had to retry 3 times before the session started.,,negative,Crashes,0,4.1.4,2024-12-16 19:14:00
R000215,U011918,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.5.1,2025-01-31 12:11:00
R000216,U005874,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.4.0,2024-08-11 05:25:00
R000217,U003813,Watch Party,Managed to have a watch party last night. Was fun once it worked! Really needs work.,4.0,positive,Performance,0,4.4.3,2024-09-20 02:23:00
R000218,U007002,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.5.4,2024-08-04 21:40:00
R000219,U009269,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,1,4.4.0,2024-11-11 15:02:00
R000220,U006609,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,0,4.1.1,2024-12-18 06:07:00
R000221,U004052,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.3.0,2024-08-05 12:20:00
R000222,U002224,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.2.1,2025-02-08 08:31:00
R000223,U009318,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.5.1,2024-12-09 06:38:00
R000224,U005754,Watch Party,"Invited 3 friends, app froze before we could even start. Useless.",1.0,negative,Bug,0,4.5.3,2025-01-29 12:44:00
R000225,U010361,Watch Party,ROOM CREATION FAILS HALF THE TIME. VERY FRUSTRATING.,1.0,negative,Bug,0,4.2.4,2024-12-22 03:45:00
R000226,U004962,Watch Party,Had to retry 3 times before the session started. Still waiting for a fix.,2.0,negative,Crashes,1,4.3.3,2024-09-17 22:20:00
R000227,U008501,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.5.1,2024-08-28 22:09:00
R000228,U001058,Watch Party,"Invited 3 friends, app froze before we could even start. Useless.",1.0,negative,Bug,0,4.1.3,2025-02-16 06:44:00
R000229,U006700,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.1.4,2024-09-13 14:01:00
R000230,U006167,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.4.2,2024-09-03 18:28:00
R000231,U007030,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.4.2,2024-12-05 23:49:00
R000232,U001880,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.2.3,2024-08-25 22:02:00
R000233,U008017,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.1.3,2025-02-27 02:29:00
R000234,U005044,Watch Party,This feature is a joke. Never works on smart TV. Highly disappointing.,1.0,negative,Bug,0,4.3.3,2024-08-18 08:40:00
R000235,U007736,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.5.0,2024-11-09 20:41:00
R000236,U000423,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.5.3,2024-11-16 04:51:00
R000237,U008420,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.2.1,2024-11-28 07:46:00
R000238,U008144,Watch Party,This feature is a joke. Never works on smart TV.,1.0,negative,Bug,0,4.3.2,2025-01-28 08:24:00
R000239,U003154,Watch Party,The syncing is off. Our streams weren't in sync at all. Highly disappointing.,2.0,negative,Crashes,0,4.5.2,2025-02-09 03:47:00
R000240,U008520,Watch Party,Managed to have a watch party last night. Was fun once it worked! Highly disappointing.,4.0,positive,Performance,0,4.3.1,2024-11-28 06:22:00
R000241,U008346,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.3.3,2025-01-12 10:42:00
R000242,U003658,Watch Party,"Invited 3 friends, app froze before we could even start. Useless. Highly disappointing.",1.0,negative,Bug,0,4.1.2,2024-12-03 17:08:00
R000243,U004939,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.3.1,2025-01-14 06:59:00
R000244,U007374,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.5.1,2024-11-27 09:02:00
R000245,U008122,Watch Party,My friends can never join. Garbage feature.,1.0,negative,Bug,0,4.5.3,2024-08-02 02:07:00
R000246,U011087,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.2.2,2024-09-15 11:26:00
R000247,U001730,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,1,4.1.2,2024-11-03 01:43:00
R000248,U007028,Watch Party,The syncing is off. Our streams weren't in sync at all. Highly disappointing.,2.0,negative,Crashes,0,4.5.4,2025-02-03 20:35:00
R000249,U005527,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.5.1,2024-10-14 06:54:00
R000250,U002710,Watch Party,THIS FEATURE IS A JOKE. NEVER WORKS ON SMART TV.,1.0,positive,Bug,1,4.4.3,2025-01-26 17:42:00
R000251,U009440,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.3.4,2025-01-27 22:06:00
R000252,U003022,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.1.3,2025-02-18 10:12:00
R000253,U009933,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.5.4,2025-02-15 08:47:00
R000254,U005203,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,0,4.3.0,2024-11-17 10:06:00
R000255,U006575,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,1,4.1.3,2024-10-24 15:22:00
R000256,U003450,Watch Party,"Watch party sometimes works, but loading is painfully slow. Really needs work.",2.0,negative,Crashes,0,4.2.4,2024-09-28 19:52:00
R000257,U006149,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.3.3,2024-12-28 22:07:00
R000258,U011101,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it! Really needs work.",5.0,positive,Positive Experience,0,4.1.4,2024-08-01 22:11:00
R000259,U006507,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.2.0,2025-02-02 03:54:00
R000260,U010562,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.3.3,2025-02-06 21:37:00
R000261,U001443,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.3.0,2025-01-19 17:52:00
R000262,U010877,Watch Party,ROOM CREATION FAILS HALF THE TIME. VERY FRUSTRATING.,1.0,negative,Bug,0,4.5.1,2024-11-26 09:57:00
R000263,U010422,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.5.4,2024-08-02 15:56:00
R000264,U003163,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.5.1,2024-08-08 04:06:00
R000265,U007832,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.4.1,2024-09-10 14:00:00
R000266,U002003,Watch Party,Works sometimes. Hoping they improve stability. Highly disappointing.,3.0,neutral,Too Many Steps,0,4.1.3,2025-01-12 01:51:00
R000267,U000675,Watch Party,MY FRIENDS CAN NEVER JOIN. GARBAGE FEATURE.,1.0,negative,Bug,0,4.5.2,2024-11-01 19:31:00
R000268,U006161,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it! Really needs work.",5.0,positive,Positive Experience,0,4.4.3,2024-12-13 04:15:00
R000269,U004747,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,1,4.1.3,2024-08-07 00:53:00
R000270,U004893,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.2.1,2024-09-10 11:22:00
R000271,U007612,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.1.1,2024-10-24 11:22:00
R000272,U003303,Watch Party,"Invited 3 friends, app froze before we could even start. Useless.",1.0,negative,Bug,1,4.5.3,2024-10-10 18:07:00
R000273,U011986,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.1.1,2024-08-29 23:13:00
R000274,U007878,Watch Party,"Watch party sometimes works, but loading is painfully slow.",2.0,negative,Crashes,0,4.2.2,2024-08-06 08:10:00
R000275,U009912,Watch Party,MY FRIENDS CAN NEVER JOIN. GARBAGE FEATURE.,1.0,negative,Bug,0,4.1.2,2024-10-09 22:03:00
R000276,U010788,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,0,4.2.4,2025-02-02 14:29:00
R000277,U006077,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.3.2,2025-01-27 04:17:00
R000278,U004954,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,1,4.3.2,2024-11-18 14:29:00
R000279,U010846,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.2.1,2024-12-22 17:00:00
R000280,U001429,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.1.3,2024-12-17 16:59:00
R000281,U006452,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,1,4.3.3,2024-08-29 15:03:00
R000282,U005753,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.4.3,2024-11-16 00:43:00
R000283,U010705,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.2.0,2024-12-06 11:16:00
R000284,U001800,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.5.4,2025-02-11 05:28:00
R000285,U008796,Watch Party,Watch party crashes every single time I try to use it. Completely broken.,1.0,negative,Bug,1,4.4.4,2024-10-31 13:11:00
R000286,U003871,Watch Party,Managed to have a watch party last night. Was fun once it worked! Still waiting for a fix.,4.0,positive,Performance,0,4.1.4,2024-10-26 10:25:00
R000287,U007253,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.4.3,2024-11-03 15:04:00
R000288,U002965,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.3.4,2024-08-03 23:49:00
R000289,U000342,Watch Party,Works sometimes. Hoping they improve stability. Still waiting for a fix.,3.0,neutral,Too Many Steps,0,4.3.0,2024-08-18 13:34:00
R000290,U004955,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,1,4.5.3,2024-09-04 20:12:00
R000291,U002823,Watch Party,Managed to have a watch party last night. Was fun once it worked! Highly disappointing.,4.0,positive,Performance,0,4.3.3,2024-12-13 09:23:00
R000292,U009390,Watch Party,"INVITED 3 FRIENDS, APP FROZE BEFORE WE COULD EVEN START. USELESS. HIGHLY DISAPPOINTING.",1.0,negative,Bug,0,4.4.3,2024-12-21 15:34:00
R000293,U001294,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,0,4.5.4,2025-02-25 20:29:00
R000294,U011242,Watch Party,Watch party crashes every single time I try to use it. Completely broken. Still waiting for a fix.,1.0,negative,Bug,1,4.3.3,2024-12-19 03:36:00
R000295,U004825,Watch Party,My friends can never join. Garbage feature.,1.0,negative,Bug,0,4.2.1,2024-08-13 20:41:00
R000296,U006211,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.5.4,2024-10-24 16:59:00
R000297,U008467,Watch Party,"Watch party sometimes works, but loading is painfully slow. Still waiting for a fix.",2.0,negative,Crashes,0,4.3.2,2024-12-29 04:22:00
R000298,U005623,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,1,4.2.3,2024-12-29 09:28:00
R000299,U002446,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.1.1,2025-01-05 11:34:00
R000300,U003065,Watch Party,Watch party is okay but could use better friend invite options. Still waiting for a fix.,3.0,neutral,Too Many Steps,0,4.1.4,2024-09-10 15:55:00
R000301,U006331,Watch Party,Watch party is okay but could use better friend invite options. Still waiting for a fix.,3.0,neutral,Too Many Steps,0,4.2.4,2024-11-23 22:33:00
R000302,U004291,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.2.2,2024-09-17 17:11:00
R000303,U007443,Watch Party,Room creation fails half the time. Very frustrating. Really needs work.,1.0,negative,Bug,1,4.1.3,2024-09-14 19:12:00
R000304,U000375,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,0,4.2.0,2025-01-20 01:11:00
R000305,U007665,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.4.1,2024-08-27 18:22:00
R000306,U009297,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it! Still waiting for a fix.",5.0,positive,Positive Experience,0,4.3.2,2024-08-19 19:34:00
R000307,U001569,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.2.3,2024-10-05 08:48:00
R000308,U000619,Watch Party,"Invited 3 friends, app froze before we could even start. Useless.",1.0,negative,Bug,1,4.3.3,2025-01-31 12:46:00
R000309,U006639,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.5.0,2024-08-14 15:46:00
R000310,U003786,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.5.4,2024-12-23 14:12:00
R000311,U009675,Watch Party,Managed to have a watch party last night. Was fun once it worked!,4.0,positive,Performance,0,4.4.3,2024-08-24 18:24:00
R000312,U011303,Watch Party,Had to retry 3 times before the session started.,2.0,negative,Crashes,0,4.4.3,2025-01-10 22:30:00
R000313,U011425,Watch Party,Watch party is okay but could use better friend invite options.,3.0,neutral,Too Many Steps,0,4.3.4,2025-01-14 00:43:00
R000314,U009378,Watch Party,The syncing is off. Our streams weren't in sync at all.,2.0,negative,Crashes,0,4.1.1,2025-02-22 13:17:00
R000315,U005120,Watch Party,"Watch party worked flawlessly. Great concept, please keep improving it!",5.0,positive,Positive Experience,0,4.3.0,2024-11-22 00:47:00
R000316,U011600,Watch Party,Room creation fails half the time. Very frustrating.,1.0,negative,Bug,1,4.1.1,2024-12-21 02:11:00
R000317,U008351,Watch Party,WATCH PARTY CRASHES EVERY SINGLE TIME I TRY TO USE IT. COMPLETELY BROKEN.,1.0,negative,Bug,1,4.4.4,2024-11-23 10:36:00
R000318,U006888,Watch Party,Works sometimes. Hoping they improve stability.,3.0,neutral,Too Many Steps,0,4.1.3,2025-01-16 06:21:00
